,IsWinner,ProductId,TimeOfOfferChange,ConditionNotes,IsFeaturedMerchant,IsFulfilledByAmazon,ListingPrice,SellerFeedbackRating,SellerFeedbackCount,SellerId,ShippingPrice,ShippingTime_minHours,ShippingTime_maxHours,ShipsFromCountry,ShipsFromState
6231,0,2803611898197268283,2016-02-04T04:55:50.329Z,Our items ship from within Canada. You need not worry about duty.,1,0,178.11,92,51,8994525145737931518,17.3,144,240,CA,ON
6233,1,-7807449252725233908,2016-02-04T04:56:13.845Z,nan,1,0,39.41,93,629,8715827136220149312,0.05,72,96,US,NY
6235,0,-7807449252725233908,2016-02-04T04:56:13.845Z,nan,1,0,37.46,95,10182,7102261811958052132,5.0,96,120,CA,BC
6236,0,-7807449252725233908,2016-02-04T04:56:13.845Z,"GST/HST Only, No PST.",1,0,37.46,95,4385,-2572277640783537773,11.01,24,48,CA,ON
6237,0,-7807449252725233908,2016-02-04T04:56:13.845Z,"Ready To Ship - We are unable to ship to PO Boxes, NT, YT and NU Territories",1,0,48.98,95,4078,-1789487307643024748,0.0,48,72,CA,ON
6238,0,-7807449252725233908,2016-02-04T04:56:13.845Z,"Brand new items, Experienced seller, Shipping from Canada, French and English Service. / I",1,0,49.03,96,35270,6791568714796518563,0.0,96,120,CA,QC
6239,0,-7807449252725233908,2016-02-04T04:56:13.845Z,We ship by courier next day when possible on most items. We do not ship to PO boxes.We do,1,0,39.15,95,338,2760162070632027753,14.99,24,48,CA,QC
6240,0,-7807449252725233908,2016-02-04T04:56:13.845Z,nan,0,0,47.61,98,3293,4143506568603310959,7.99,24,48,US,NY
6241,0,-7807449252725233908,2016-02-04T04:56:13.845Z,.,1,0,52.8,98,478,5452082314297826053,6.99,24,48,CA,ON
6242,0,-7807449252725233908,2016-02-04T04:56:13.845Z,Flat Rate Courier Shipping. No shipping to PO boxes or remote areas. Trucking companies ar,1,0,45.47,98,105,-4763225123075092614,14.99,24,48,CA,QC
6246,0,-7807449252725233908,2016-02-04T04:56:13.845Z,nan,1,0,52.91,96,1790,1788801474825896666,9.98,96,120,US,NY
6248,0,-7807449252725233908,2016-02-04T04:56:13.845Z,nan,1,0,47.99,100,3,404636078458408889,18.51,24,48,US,CA
6252,0,-7807449252725233908,2016-02-04T04:56:13.845Z,nan,1,0,64.44,0,0,5353140182874674694,40.99,24,48,US,CA
6254,0,5512865708617208561,2016-02-04T04:55:50.636Z,Ownership. Respect. Family. An Employee Owned Company - 100% Canadian.,0,0,54.99,84,161,-3129154375621551414,8.99,24,48,CA,ON
6255,0,5512865708617208561,2016-02-04T04:55:50.636Z,"Ready To Ship - We are unable to ship to PO Boxes, NT, YT and NU Territories",1,0,65.27,95,4078,-1789487307643024748,0.0,48,72,CA,ON
6256,0,5512865708617208561,2016-02-04T04:55:50.636Z,"GST/HST Only, No PST. Part Number: P11VNT3",1,0,51.76,95,4385,-2572277640783537773,13.61,24,48,CA,ON
6257,0,5512865708617208561,2016-02-04T04:55:50.636Z,*Free shipping from Canada / Livraison GRATUITE depuis Canada*,1,0,68.91,100,4601,5657218934756058127,0.0,24,48,CA,ON
6258,0,5512865708617208561,2016-02-04T04:55:50.636Z,Brand new and ready to ship from CANADA **** FAST SHIPPING ***,1,0,61.5,96,7090,-373508113925093038,9.95,24,48,CA,ON
6259,0,5512865708617208561,2016-02-04T04:55:50.636Z,"Brand new items, Experienced seller, Shipping from Canada, French and English Service. / I",1,0,72.21,96,35270,6791568714796518563,0.0,144,240,CA,QC
6260,0,5512865708617208561,2016-02-04T04:55:50.636Z,We ship by courier next day when possible on most items. We do not ship to PO boxes.We do,0,0,59.34,95,338,2760162070632027753,14.99,24,48,CA,QC
6262,0,5512865708617208561,2016-02-04T04:55:50.636Z,Can not ship order to PO boxes or remote areas. P11VNT3,0,0,60.71,100,384,4987276067789979672,15.63,24,48,CA,ON
6265,0,5512865708617208561,2016-02-04T04:55:50.636Z,Flat Rate Courier Shipping. No shipping to PO boxes or remote areas. Trucking companies ar,0,0,68.93,98,105,-4763225123075092614,14.99,24,48,CA,QC
6266,0,5512865708617208561,2016-02-04T04:55:50.636Z,nan,0,0,81.45,0,0,1969377924840254562,5.54,96,120,US,NY
6267,0,5512865708617208561,2016-02-04T04:55:50.636Z,nan,1,0,60.87,93,2521,-5016003493506265192,34.41,24,48,US,VA
6269,0,5512865708617208561,2016-02-04T04:55:50.636Z,nan,1,0,85.55,88,104,-6929604535619290101,14.58,96,120,US,KS
6270,0,5512865708617208561,2016-02-04T04:55:50.636Z,nan,1,0,95.09,96,1790,1788801474825896666,9.98,96,120,US,NY
6271,0,5512865708617208561,2016-02-04T04:55:50.636Z,nan,1,0,96.0,96,1790,1788801474825896666,9.98,96,120,US,NY
6272,0,5512865708617208561,2016-02-04T04:55:50.636Z,nan,1,0,81.53,97,4513,622743086816758000,26.11,264,360,US,NJ
6273,0,9207146680089089381,2016-02-04T04:56:22.623Z,nan,1,0,22.51,95,10182,7102261811958052132,5.1,96,120,CA,BC
6275,0,9207146680089089381,2016-02-04T04:56:22.623Z,"Brand new items, Experienced seller, Shipping from Canada, French and English Service. / I",1,0,29.86,96,35270,6791568714796518563,0.0,96,120,CA,QC
6277,0,9207146680089089381,2016-02-04T04:56:22.623Z,nan,1,0,17.79,97,217,-7970120380487528724,12.95,24,48,CA,QC
6281,0,9207146680089089381,2016-02-04T04:56:22.623Z,"GST/HST Only, No PST.",1,0,26.56,95,4385,-2572277640783537773,11.22,24,48,CA,ON
6288,0,9207146680089089381,2016-02-04T04:56:22.623Z,nan,1,0,30.45,96,1790,1788801474825896666,9.98,96,120,US,NY
6289,0,9207146680089089381,2016-02-04T04:56:22.623Z,We ship by courier next day when possible on most items. We do not ship to PO boxes.We do,1,0,25.8,95,338,2760162070632027753,14.99,24,48,CA,QC
6290,0,9207146680089089381,2016-02-04T04:56:22.623Z,nan,1,0,31.05,96,1790,1788801474825896666,9.98,96,120,US,NY
6291,0,9207146680089089381,2016-02-04T04:56:22.623Z,nan,0,0,30.04,98,3293,4143506568603310959,10.99,48,72,US,NY
6293,1,-6645029108607271865,2016-02-04T04:42:52.384Z,nan,1,0,115.1,95,10182,7102261811958052132,5.8,96,120,CA,BC
6294,0,-6645029108607271865,2016-02-04T04:42:52.384Z,Fast shipping.,1,0,109.76,95,4385,-2572277640783537773,12.61,24,48,CA,ON
6295,0,-6645029108607271865,2016-02-04T04:42:52.384Z,nan,1,0,125.7,95,2283,8118683026995803963,9.22,144,240,CA,BC
6296,0,-6645029108607271865,2016-02-04T04:42:52.384Z,Can not ship order to PO boxes or remote areas. P8H61-I R2.0,1,0,122.96,100,384,4987276067789979672,14.63,24,48,CA,ON
6297,0,-6645029108607271865,2016-02-04T04:42:52.384Z,"Brand new items, Experienced seller, Shipping from Canada, French and English Service. / I",1,0,141.89,96,35270,6791568714796518563,0.0,96,120,CA,QC
6298,0,-6645029108607271865,2016-02-04T04:42:52.384Z,nan,1,0,135.56,96,1790,1788801474825896666,9.98,96,120,US,NY
6299,0,-6645029108607271865,2016-02-04T04:42:52.384Z,nan,1,0,139.29,96,1790,1788801474825896666,9.98,96,120,US,NY
6300,0,-6645029108607271865,2016-02-04T04:42:52.384Z,nan,1,0,149.45,94,178,-8070122054366980138,0.0,24,48,US,NV
6302,0,-6645029108607271865,2016-02-04T04:42:52.384Z,nan,1,0,128.85,93,2521,-5016003493506265192,28.92,24,48,US,VA
6304,0,-6645029108607271865,2016-02-04T04:42:52.384Z,"Ready To Ship - We are unable to ship to PO Boxes, NT, YT and NU Territories",1,0,164.15,95,4078,-1789487307643024748,9.21,96,120,CA,ON
6309,0,-6645029108607271865,2016-02-04T04:42:52.384Z,Duty free - Ships from USA,1,0,206.51,98,1446,1163115142515862290,0.0,24,48,US,CA
6311,0,-6645029108607271865,2016-02-04T04:42:52.384Z,nan,1,0,176.13,97,4513,622743086816758000,47.93,144,240,US,NJ
6313,0,-3199400236729098366,2016-02-04T04:42:58.860Z,"Brand new items, Experienced seller, Shipping from Canada, French and English Service. / I",1,0,27.89,96,35270,6791568714796518563,0.0,48,72,CA,QC
6315,0,-3199400236729098366,2016-02-04T04:42:58.860Z,nan,1,0,23.25,95,388,372810465311996780,10.0,24,48,CA,ON
6316,0,-3199400236729098366,2016-02-04T04:42:58.860Z,nan,0,0,29.47,98,3293,4143506568603310959,7.99,48,72,US,NY
6317,0,-3199400236729098366,2016-02-04T04:42:58.860Z,nan,1,0,29.98,97,99,2094346185563124096,7.54,24,48,US,NJ
6319,0,-3199400236729098366,2016-02-04T04:42:58.860Z,nan,1,0,39.47,94,178,-8070122054366980138,0.0,24,48,US,NV
6321,0,-3199400236729098366,2016-02-04T04:42:58.860Z,"GST/HST Only, No PST. Part Number: CT51264BF160BJ",1,0,28.78,95,4385,-2572277640783537773,11.08,24,48,CA,ON
6323,0,-3199400236729098366,2016-02-04T04:42:58.860Z,Ownership. Respect. Family. An Employee Owned Company - 100% Canadian.,0,0,32.99,84,161,-3129154375621551414,8.99,24,48,CA,ON
6324,0,-3199400236729098366,2016-02-04T04:42:58.860Z,nan,1,0,38.55,100,47,-5863221084275871040,4.09,24,48,CA,ON
6326,0,-3199400236729098366,2016-02-04T04:42:58.860Z,nan,0,0,35.92,67,9,1929046423112965216,6.98,24,48,CA,AB
6327,0,-3199400236729098366,2016-02-04T04:42:58.860Z,*Free shipping from Canada / Livraison GRATUITE depuis Canada*,1,0,43.65,100,4601,5657218934756058127,0.0,24,48,CA,ON
6328,0,-3199400236729098366,2016-02-04T04:42:58.860Z,nan,1,0,33.86,96,1790,1788801474825896666,9.98,96,120,US,NY
6329,0,-3199400236729098366,2016-02-04T04:42:58.860Z,nan,1,0,34.42,96,1790,1788801474825896666,9.98,96,120,US,NY
6330,0,-3199400236729098366,2016-02-04T04:42:58.860Z,Can not ship order to PO boxes or remote areas. CT51264BF160BJ,1,0,34.13,100,384,4987276067789979672,13.09,24,48,CA,ON
6331,0,-3199400236729098366,2016-02-04T04:42:58.860Z,We ship by courier next day when possible on most items. We do not ship to PO boxes.We do,1,0,32.94,95,338,2760162070632027753,14.99,24,48,CA,QC
6332,0,-3199400236729098366,2016-02-04T04:42:58.860Z,Brand new and ready to ship from CANADA **** FAST SHIPPING ***,1,0,42.15,96,7090,-373508113925093038,7.45,24,48,CA,ON
6333,0,-4145374722991364977,2016-02-04T04:56:25.794Z,"Brand new items, Experienced seller, Shipping from Canada, French and English Service. / I",1,0,163.05,96,35270,6791568714796518563,0.0,96,120,CA,QC
6334,0,-4145374722991364977,2016-02-04T04:56:25.794Z,"GST/HST Only, No PST. Part Number: RBC48-SLA48-BTI",1,0,137.46,95,4385,-2572277640783537773,34.17,24,48,CA,ON
6335,0,-4145374722991364977,2016-02-04T04:56:25.794Z,"Ready To Ship - We are unable to ship to PO Boxes, NT, YT and NU Territories",1,0,151.61,95,4078,-1789487307643024748,25.35,48,72,CA,ON
6336,0,-4145374722991364977,2016-02-04T04:56:25.794Z,Brand new and ready to ship from CANADA **** FAST SHIPPING ***,1,0,162.25,96,7090,-373508113925093038,17.95,24,48,CA,ON
6340,0,-4145374722991364977,2016-02-04T04:56:25.794Z,nan,1,0,229.23,96,1790,1788801474825896666,9.98,96,120,US,NY
6341,0,-4145374722991364977,2016-02-04T04:56:25.794Z,Duty free - Ships from USA,1,0,261.13,98,1446,1163115142515862290,0.0,24,48,US,CA
6342,0,-4145374722991364977,2016-02-04T04:56:25.794Z,nan,1,0,115.5,93,2521,-5016003493506265192,147.96,24,48,US,VA
6348,0,-3334883180597174440,2016-02-04T04:55:04.945Z,nan,0,0,167.73,98,3293,4143506568603310959,8.99,48,72,US,NY
6349,0,-3334883180597174440,2016-02-04T04:55:04.945Z,New - Retail,1,0,169.01,95,2283,8118683026995803963,8.12,144,240,CA,BC
6351,0,-3334883180597174440,2016-02-04T04:55:04.945Z,"GST/HST Only, No PST. Part Mummber: MDP2DVID",1,0,170.63,95,4385,-2572277640783537773,11.15,24,48,CA,ON
6354,0,-3334883180597174440,2016-02-04T04:55:04.945Z,nan,1,0,189.0,96,1790,1788801474825896666,9.98,96,120,US,NY
6359,0,-3334883180597174440,2016-02-04T04:55:04.945Z,"Brand new items, Experienced seller, Shipping from Canada, French and English Service. / I",1,0,202.0,96,35270,6791568714796518563,0.0,96,120,CA,QC
6361,0,-3334883180597174440,2016-02-04T04:55:04.945Z,Brand new and ready to ship from CANADA **** FAST SHIPPING ***,1,0,192.18,96,7090,-373508113925093038,17.95,24,48,CA,ON
6366,0,5267434017530133076,2016-02-04T04:55:50.486Z,"Ready To Ship - We are unable to ship to PO Boxes, NT, YT and NU Territories",1,0,865.86,95,4078,-1789487307643024748,0.0,48,72,CA,ON
6367,0,5267434017530133076,2016-02-04T04:55:50.486Z,"GST/HST Only, No PST. Part Mummber: GS752TSB-100NAS",1,0,843.34,95,4385,-2572277640783537773,22.62,24,48,CA,ON
6369,0,5267434017530133076,2016-02-04T04:55:50.486Z,nan,0,0,874.45,94,105,-8704029307873847986,0.0,24,48,CA,ON
6370,0,5267434017530133076,2016-02-04T04:55:50.486Z,Can not ship order to PO boxes or remote areas. GS752TSB-100NAS,1,0,881.91,100,384,4987276067789979672,24.68,24,48,CA,ON
6371,0,5267434017530133076,2016-02-04T04:55:50.486Z,Ownership. Respect. Family. An Employee Owned Company - 100% Canadian.,0,0,922.99,84,161,-3129154375621551414,0.0,24,48,CA,ON
6372,0,5267434017530133076,2016-02-04T04:55:50.486Z,*Free shipping from Canada / Livraison GRATUITE depuis Canada*,1,0,967.56,100,4601,5657218934756058127,0.0,24,48,CA,ON
6374,0,5267434017530133076,2016-02-04T04:55:50.486Z,nan,1,0,968.93,93,2521,-5016003493506265192,84.16,24,48,US,VA
6375,0,5267434017530133076,2016-02-04T04:55:50.486Z,Flat Rate Courier Shipping. No shipping to PO boxes or remote areas. Trucking companies ar,1,0,1066.05,98,105,-4763225123075092614,14.99,24,48,CA,QC
6376,0,5267434017530133076,2016-02-04T04:55:50.486Z,"Brand new items, Experienced seller, Shipping from Canada, French and English Service. / I",1,0,1087.93,96,35270,6791568714796518563,0.0,96,120,CA,QC
6377,0,5267434017530133076,2016-02-04T04:55:50.486Z,We ship by courier next day when possible on most items. We do not ship to PO boxes.We do,1,0,1086.09,95,338,2760162070632027753,14.99,24,48,CA,QC
6378,0,5267434017530133076,2016-02-04T04:55:50.486Z,nan,1,0,1066.89,97,4513,622743086816758000,114.6,144,240,US,NJ
6379,0,5267434017530133076,2016-02-04T04:55:50.486Z,nan,1,0,1174.35,96,1790,1788801474825896666,9.98,96,120,US,NY
6380,0,5267434017530133076,2016-02-04T04:55:50.486Z,nan,1,0,1185.78,96,1790,1788801474825896666,9.98,96,120,US,NY
6383,0,5267434017530133076,2016-02-04T04:55:50.486Z,Duty free - Ships from USA,1,0,1231.3,98,1446,1163115142515862290,0.0,24,48,US,CA
6386,1,-3801737773983757123,2016-02-04T04:55:12.273Z,"GST/HST Only, No PST. Part Number: QL710W",1,0,172.01,95,4385,-2572277640783537773,13.2,24,48,CA,ON
6387,0,-3801737773983757123,2016-02-04T04:55:12.273Z,nan,0,0,177.3,96,136,-466213906146925537,13.55,48,72,CA,ON
6388,0,-3801737773983757123,2016-02-04T04:55:12.273Z,"Brand new items, Experienced seller, Shipping from Canada, French and English Service. / I",1,0,198.65,96,35270,6791568714796518563,0.0,144,240,CA,QC
6389,0,-3801737773983757123,2016-02-04T04:55:12.273Z,nan,1,0,202.6,98,478,5452082314297826053,6.99,24,48,CA,ON
6390,0,-3801737773983757123,2016-02-04T04:55:12.273Z,nan,1,0,203.68,93,629,8715827136220149312,6.66,72,96,US,NY
6392,0,-3801737773983757123,2016-02-04T04:55:12.273Z,"Brand new items, Experienced seller, Shipping from Canada, French and English Service. / I",1,0,220.24,96,35270,6791568714796518563,0.0,96,120,CA,QC
6394,0,-3801737773983757123,2016-02-04T04:55:12.273Z,nan,1,0,197.98,93,2521,-5016003493506265192,32.16,24,48,US,VA
6396,0,-3801737773983757123,2016-02-04T04:55:12.273Z,nan,1,0,241.46,92,1500,5477944942700666016,9.11,72,96,US,MI
6397,0,-3801737773983757123,2016-02-04T04:55:12.273Z,"Ready To Ship - We are unable to ship to PO Boxes, NT, YT and NU Territories",1,0,248.47,95,4078,-1789487307643024748,9.65,96,120,CA,ON
6399,0,-3801737773983757123,2016-02-04T04:55:12.273Z,Brand new and ready to ship from CANADA **** FAST SHIPPING ***,1,0,253.58,96,7090,-373508113925093038,17.95,24,48,CA,ON
6400,0,-3801737773983757123,2016-02-04T04:55:12.273Z,Our items ship from within Canada. You need not worry about duty.,1,0,259.8,92,51,8994525145737931518,18.2,144,240,CA,ON
6401,0,-3801737773983757123,2016-02-04T04:55:12.273Z,nan,1,0,289.2,96,1790,1788801474825896666,9.98,96,120,US,NY
6402,0,-3801737773983757123,2016-02-04T04:55:12.273Z,nan,1,0,294.74,96,1790,1788801474825896666,9.98,96,120,US,NY
6404,0,-3801737773983757123,2016-02-04T04:55:12.273Z,Duty free - Ships from USA,1,0,316.67,98,1446,1163115142515862290,0.0,24,48,US,CA
6407,0,-1089733340148107782,2016-02-04T04:56:11.161Z,"Brand new items, Experienced seller, Shipping from Canada, French and English Service. / I",1,0,62.39,96,35270,6791568714796518563,0.0,96,120,CA,QC
6408,0,-1089733340148107782,2016-02-04T04:56:11.161Z,"GST/HST Only, No PST. Part Mummber: RBC2-SLA2-BTI",1,0,56.03,95,4385,-2572277640783537773,16.09,24,48,CA,ON
6410,0,-1089733340148107782,2016-02-04T04:56:11.161Z,nan,1,0,119.26,96,1790,1788801474825896666,9.98,96,120,US,NY
6411,0,-1089733340148107782,2016-02-04T04:56:11.161Z,Duty free - Ships from USA,1,0,153.29,98,1446,1163115142515862290,0.0,24,48,US,CA
6415,0,1872812369466205661,2016-02-04T04:55:34.831Z,nan,1,0,294.4,95,10182,7102261811958052132,7.03,96,120,CA,BC
6416,0,1872812369466205661,2016-02-04T04:55:34.831Z,.,0,0,295.19,98,478,5452082314297826053,6.99,24,48,CA,ON
6417,0,1872812369466205661,2016-02-04T04:55:34.831Z,Part Number: HDPMM50,1,0,298.95,95,4385,-2572277640783537773,15.1,24,48,CA,ON
6420,0,1872812369466205661,2016-02-04T04:55:34.831Z,nan,1,0,297.35,93,2521,-5016003493506265192,42.63,24,48,US,VA
6421,0,1872812369466205661,2016-02-04T04:55:34.831Z,"Brand new items, Experienced seller, Shipping from Canada, French and English Service. / I",1,0,347.9,96,35270,6791568714796518563,0.0,96,120,CA,QC
6422,0,1872812369466205661,2016-02-04T04:55:34.831Z,Brand new and ready to ship from CANADA **** FAST SHIPPING ***,1,0,349.71,96,7090,-373508113925093038,17.95,24,48,CA,ON
6423,0,1872812369466205661,2016-02-04T04:55:34.831Z,"Ready To Ship - We are unable to ship to PO Boxes, NT, YT and NU Territories",1,0,365.2,95,4078,-1789487307643024748,11.07,48,72,CA,ON
6424,0,1872812369466205661,2016-02-04T04:55:34.831Z,nan,1,0,350.0,97,4513,622743086816758000,51.36,144,240,US,NJ
6427,0,1872812369466205661,2016-02-04T04:55:34.831Z,nan,1,0,413.58,96,1790,1788801474825896666,9.98,96,120,US,NY
6428,0,1872812369466205661,2016-02-04T04:55:34.831Z,Duty free - Ships from USA,1,0,455.57,98,1446,1163115142515862290,0.0,24,48,US,CA
6429,0,1872812369466205661,2016-02-04T04:55:34.831Z,"Dispatched From USA. Best Service, BRAND NEW and in ORIGINAL PACKAGE.",0,0,450.08,96,184,-5514312832713552000,61.65,96,120,US,NY
6432,0,-3945283098844045036,2016-02-04T04:56:10.183Z,Manufacturer Part Number: GA-B85M-D3H,1,0,75.75,95,4385,-2572277640783537773,13.07,24,48,CA,ON
6434,1,-3945283098844045036,2016-02-04T04:56:10.183Z,S.1150 B85 MATX 4DDR3 DVI HDMI Socket 1150 Intel B85 uATX 4D. DDR3 PCI-e X16/PCI-e 4X/2PCI,1,0,94.99,100,75,-4835147104733074489,19.95,24,48,CA,ON
6436,0,-3945283098844045036,2016-02-04T04:56:10.183Z,nan,1,0,115.3,95,10182,7102261811958052132,6.02,96,120,CA,BC
6437,0,-3945283098844045036,2016-02-04T04:56:10.183Z,nan,0,0,113.99,93,3182,7600946845041350706,13.0,24,48,CA,ON
6438,0,-3945283098844045036,2016-02-04T04:56:10.183Z,nan,0,0,122.74,98,3293,4143506568603310959,17.37,48,72,US,NY
6439,0,-3945283098844045036,2016-02-04T04:56:10.183Z,Can not ship order to PO boxes or remote areas. GA-B85M-D3H,1,0,125.08,100,384,4987276067789979672,15.09,24,48,CA,ON
6440,0,-3945283098844045036,2016-02-04T04:56:10.183Z,"Brand new items, Experienced seller, Shipping from Canada, French and English Service. / I",1,0,142.78,96,35270,6791568714796518563,0.0,96,120,CA,QC
6441,0,-3945283098844045036,2016-02-04T04:56:10.183Z,New - Retail,1,0,131.54,97,1211,1986185388102787225,14.18,144,240,US,CA
6442,0,-3945283098844045036,2016-02-04T04:56:10.183Z,nan,1,0,147.09,96,1790,1788801474825896666,9.98,96,120,US,NY
6443,0,-3945283098844045036,2016-02-04T04:56:10.183Z,nan,1,0,148.14,96,1790,1788801474825896666,9.98,96,120,US,NY
6444,0,-3945283098844045036,2016-02-04T04:56:10.183Z,Flat Rate Courier Shipping. No shipping to PO boxes or remote areas. Trucking companies ar,1,0,144.95,98,105,-4763225123075092614,14.99,24,48,CA,QC
6445,0,-3945283098844045036,2016-02-04T04:56:10.183Z,We ship by courier next day when possible on most items. We do not ship to PO boxes.We do,1,0,145.25,95,338,2760162070632027753,14.99,24,48,CA,QC
6446,0,-3945283098844045036,2016-02-04T04:56:10.183Z,nan,1,0,130.1,93,2521,-5016003493506265192,31.42,24,48,US,VA
6452,0,7106195985037851238,2016-02-04T04:55:50.631Z,"Ready To Ship - We are unable to ship to PO Boxes, NT, YT and NU Territories",1,0,228.58,95,4078,-1789487307643024748,0.0,48,72,CA,ON
6453,1,7106195985037851238,2016-02-04T04:55:50.631Z,"GST/HST Only, No PST. Part Number: PDUNV",1,0,211.69,95,4385,-2572277640783537773,16.99,24,48,CA,ON
6454,0,7106195985037851238,2016-02-04T04:55:50.631Z,Ownership. Respect. Family. An Employee Owned Company - 100% Canadian.,0,0,230.99,84,161,-3129154375621551414,0.0,24,48,CA,ON
6456,0,7106195985037851238,2016-02-04T04:55:50.631Z,Can not ship order to PO boxes or remote areas. PDUNV,0,0,221.26,100,384,4987276067789979672,19.03,24,48,CA,ON
6457,0,7106195985037851238,2016-02-04T04:55:50.631Z,*Free shipping from Canada / Livraison GRATUITE depuis Canada*,1,0,249.8,100,4601,5657218934756058127,0.0,24,48,CA,ON
